word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,iteration,stance,model
0.012075017,0.002959396,-0.32945475,-0.046380896,-0.17635225,-0.08253182,0.05031957,0.27907625,-0.8081703,-0.7483712,-0.5220281,0.07457711,-0.018195031,0.0,-0.35413978,0.22251284,0.47388002,-0.03434946,0.18193138,0.30197042,0.13361304,-0.33115128,0.075249836,0.21180655,-0.31371298,0.36772367,0.1449164,0.0,-0.012574323,0.010983166,0.016407881,0.0,0.0028471244,-0.0070590135,-0.20946173,0.0,0.0,0.0,0.0,0.053272836,0.0,-0.015574205,0.0,0.0,13,AGAINST,XGBoost
-0.1850532,-0.012840361,0.1943086,-0.45886365,0.19271326,-0.14242862,0.014442589,-0.21735424,-0.87775564,-0.88056725,-0.38487524,-0.07871217,-0.0933623,0.0,-0.19984213,-0.008460233,0.1711414,-0.06969885,-0.084996,0.17261603,0.058530357,-1.220387,0.6068084,-0.110012814,-0.14751486,-0.320801,0.46866035,0.0,0.012887005,0.011735637,0.022426032,0.0,0.0020486973,-0.11681469,-0.20946456,0.0,0.0,0.0,0.0,-0.36960942,0.0,0.03424425,0.0,0.0,13,AGAINST,XGBoost
-0.15348947,-0.004439094,-0.5095188,-0.6620139,-0.13395353,-0.03141708,-0.13570681,-0.8858986,-0.024070464,0.06753532,-0.98977053,-0.13189812,-0.06230341,0.0,-0.2991414,-0.11574741,-0.14941978,0.118442394,-0.18295574,0.2123574,-0.2752744,-0.058494404,-0.010385193,0.33458874,0.10470739,-0.014180843,0.3049335,0.0,0.025538117,0.0019958492,0.04124233,0.0,0.0028471244,-0.016274175,-0.21882915,0.0,0.0,0.0,0.0,0.0933446,0.0,-0.010876929,0.0,0.0,13,AGAINST,XGBoost
-0.2651701,-0.004439094,0.6996565,1.1212591,-0.07388994,0.13103944,-0.21080175,-0.5286821,0.17741553,-0.08539912,-0.20833038,-0.31036162,-0.16112068,0.0,-0.09553002,-0.38092512,-0.27442273,0.08833928,0.058402635,0.29436195,0.018135872,0.846585,0.13908577,-0.044556506,0.26024082,-0.055652402,0.5209837,0.0,0.021143332,-0.09663996,0.029241912,0.0,0.0015825812,-0.016869523,-0.2736653,0.0,0.0,0.0,0.0,0.057813987,0.0,-0.007280298,0.0,0.0,13,AGAINST,XGBoost
-0.079084426,-0.0030404613,-0.7041822,-0.36512607,-0.28311,-0.24651422,-0.055052344,-0.46868783,-0.091516756,0.5692038,0.2910325,0.06997265,-0.0049513737,0.0,-0.22023909,-0.059104998,1.1266598,0.0025597103,-0.20744625,0.49824953,0.4589623,0.14890821,0.19245152,-0.0011632517,0.2837568,-0.37566084,0.11343272,0.0,0.0054393797,0.0029283762,0.067575164,0.0,0.0028471244,0.017920563,-0.16019163,0.0,0.0,0.0,0.0,0.13822255,0.0,-0.007435665,0.0,0.0,13,AGAINST,XGBoost
0.27675757,0.0020391035,0.50222373,0.03154553,0.45623714,0.09069642,-0.06773237,0.3292145,0.3195458,0.35481128,0.45033744,0.22340263,-0.02117126,0.0,0.015096648,0.28404093,-0.5860722,-0.017671749,0.058610916,-0.85136783,-0.37269083,0.18876432,0.24957407,-0.09649058,-0.10480144,0.06688211,-0.4374301,0.0,0.01743325,0.015700513,0.05102162,0.0,0.0028471244,0.020905776,-0.040484056,0.0,0.0,0.0,0.0,0.049565744,0.0,-0.013306329,0.0,0.0,13,AGAINST,XGBoost
0.13281316,0.0052771852,-0.12120359,-0.4979398,0.12557925,-0.10226455,0.42922157,0.30939674,0.6744069,-0.2920537,0.4098416,0.27548373,-0.01004912,0.0,-0.036645934,-0.624049,0.12819558,0.07132504,0.22062428,0.32725856,0.24272619,1.1803285,0.74298453,0.067169756,-0.046716865,0.2374826,0.19196889,0.0,0.009860344,0.025392773,0.08909509,0.0,0.001156203,0.025757754,0.13494241,0.0,0.0,0.0,0.0,0.11052442,0.0,-0.0051758178,0.0,0.0,13,AGAINST,XGBoost
-0.15196532,0.0052771852,0.40035078,-0.19155185,-0.31762418,0.0063230996,0.03326305,0.5408436,0.6637185,-0.12883529,-0.18347111,-0.13307206,0.00866991,0.0,0.044785798,0.25750107,1.7910533,-0.024780663,-0.22711636,0.31549218,0.23486152,0.27510166,-0.17215993,0.32654592,-0.43375573,0.1738142,0.59618086,0.0,-0.008750692,0.01353032,0.038871005,0.0,0.0028471244,0.030777948,-0.11546259,0.0,0.0,0.0,0.0,0.0987602,0.0,-0.006752143,0.0,0.0,13,AGAINST,XGBoost
-0.17330232,0.0020391035,0.76562494,-0.5904001,0.18839112,0.05995065,0.442965,0.24781877,0.15749526,0.6638849,0.20454514,0.17812511,0.012050663,0.0,-0.1788771,-0.1238119,-0.20496377,0.043180343,-0.16091296,0.123051494,0.32285947,-0.9383104,-0.5793061,-0.115565464,-0.09482213,0.24750623,-0.9729044,0.0,0.00639902,0.0028296777,0.032346122,0.0,0.015478491,0.019646822,-0.19965193,0.0,0.0,0.0,0.0,0.04385612,0.0,-0.007529835,0.0,0.0,13,AGAINST,XGBoost
0.19627975,0.0020391035,-0.18014506,0.03818861,0.0097217085,0.0030645474,0.21585342,0.2256,-0.0051949313,0.44436806,0.31261006,0.26048356,-0.010476162,0.0,0.25250313,0.31694,-0.49237627,0.048612766,-0.15258357,0.060734063,-0.2934667,1.4555625,-0.2650413,-0.027988661,0.08725455,-0.0728931,-1.1317592,0.0,0.005657407,0.022216927,0.07783445,0.0,-0.007191332,0.0271936,-0.19452293,0.0,0.0,0.0,0.0,0.06670487,0.0,-0.009376679,0.0,0.0,13,AGAINST,XGBoost
