word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,iteration,stance,model
0.54681486,-0.25482652,0.15164368,0.5338516,0.011091918,0.03353362,0.06979039,-1.9403875,-0.535941,0.090550065,-0.051072966,-0.17731574,0.2957111,0.0,-0.08616677,0.068856955,-0.40531957,0.11593394,-0.13293694,0.046450507,-0.065443605,-0.40125924,0.6537372,-0.17047836,0.3205007,0.14240843,1.0664526,0.0,-1.631896,-0.01668638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009207165,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
0.59292,-0.3030769,0.17441101,0.016737591,0.09796072,-0.16274795,-0.06936924,0.9835442,0.45057842,0.17430495,-0.1046371,0.13927653,0.43880987,0.0,0.027025709,0.083262585,-0.30112118,0.12879495,-0.13396986,0.00037937798,-0.13249832,-0.42031333,1.5502704,0.5485403,0.004150983,0.4770637,-1.1058859,0.0,1.8755062,-0.016005516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06268721,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
-0.5766747,0.10574642,0.16849126,-0.17124705,-0.09224941,0.05700311,0.008930203,0.58374095,0.47111502,0.022587832,-0.08730751,0.3425852,0.06992561,0.0,-0.035382338,-0.029025923,-0.4291924,-0.0146741625,0.29775643,0.03775859,0.06118256,-0.32070574,1.3714944,-0.4314742,0.040660348,0.5452852,-0.5375899,0.0,2.0700827,-0.016005516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06268721,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
1.4693149,-0.099621564,0.0030177645,0.39461324,-0.0178498,0.03958024,0.045788735,0.86701584,0.539219,0.16257118,-0.09373717,0.15536447,0.14914578,0.0,0.15279433,0.032698408,-0.30096102,0.17639576,0.19284506,-0.18890472,0.18340133,0.44933,0.105622135,0.5763431,0.08741562,-0.47848853,-0.8699278,0.0,-1.8634428,-0.028564448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016241498,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
-0.622444,0.044951815,-0.3615342,-0.39424327,-0.007856927,0.023921713,0.06334979,0.3958166,0.40820855,0.1759641,-0.035413537,-0.20297825,-0.16397367,0.0,0.03623721,-0.13927612,0.64532006,-0.30846742,-0.35250866,-0.24088567,0.027174165,0.42426252,0.11132109,0.47783235,0.06778146,0.22035033,-0.9474048,0.0,-2.8972294,-0.028564448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016241498,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
0.32068858,0.056702193,-0.25221676,0.41504252,-0.007516686,0.05748156,0.050720148,-1.2233077,-0.53187025,0.045598723,0.2812707,-0.15984921,-0.1667817,0.0,-0.07255779,-0.045983892,-0.30466422,0.027559439,-0.221596,-0.30066293,-0.022295874,-0.352939,-1.7135272,-0.33084795,-0.18390335,0.14702953,-1.0177351,0.0,-1.7155099,-0.069995105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059497426,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
-0.64574486,0.03366016,0.009084279,0.45652986,-0.085350215,0.05962963,0.04026322,-0.7810533,-0.8175298,0.020921256,0.20807731,-0.09423636,-0.18959865,0.0,-0.12870404,0.05227375,1.1812134,-0.14387573,0.4139811,-0.2572319,-0.013409258,-0.33935168,-1.2781066,-0.31949142,-0.21966262,0.025638625,-0.9135362,0.0,-2.0799398,-0.069995105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005009667,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
-0.9176018,0.023028793,-0.40904623,-0.11858991,-0.063154876,-0.007968735,0.13192038,0.42185706,0.45938584,0.11655195,-0.10707998,0.20239104,-0.2604988,0.0,-0.10237066,-0.12904158,-0.36722627,-0.29302427,0.4013937,-0.22266978,0.0026364978,-0.35485882,-1.6440601,0.4795282,-0.036736682,-0.13393207,-0.3636843,0.0,-1.3922585,-0.04513929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068426384,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
0.6466427,-0.5257522,0.22615469,0.25493962,0.12960042,0.08685411,0.0327608,-2.355339,0.3866121,0.075554505,0.17992929,-0.004835304,-0.10964672,0.0,0.041242212,0.074848875,-0.41748697,-0.056609884,-0.24655646,0.07734229,0.05981426,0.13834028,1.5415502,-0.24454679,-0.21881494,0.29703772,-0.27255002,0.0,1.2341192,-0.016005516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020793451,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
1.7222888,0.054622404,0.08919376,-0.31878045,0.084012434,-0.06736727,0.035312265,0.7221385,0.34110063,0.24972843,-0.044486362,-0.08321019,0.12564617,0.0,0.10967113,0.13738981,0.55664,0.111590184,-0.3015692,0.052020323,0.15006517,0.4804468,0.86131036,0.13855736,-0.05428517,0.22596249,0.927724,0.0,-1.9518462,-0.0148619935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016241498,0.0,0.0,0.0,0.0,11,AGAINST,XGBoost
